ID,NAME,RATING,PHONENUMBER,NO_OF_REVIEWS,ADDRESS
1445980001096,ChicksnKLipsu,4.5,,23.490079512261413,"5F0X losgty Rd N, Su# Pr*irWZ,osN w359l"
1445980001097,Chicren*R!Us ,1.0,,3.7736915188892923,"K10 Richm@n* BQ, **rR#HiplJ NY 1%xG4"
1445980001098,Chickpea & Oldve ,4.5,,84.32015442962889,"90 Kenl Gve, BrooklYV& NY !m249"
1445980001099,ChipELicious Desse&t VaS ,5.2263868469328045,,1272.6984106793934,"*JZ Eu1ith Sr, $ew n!rk, NY 1!003"
1445980001100,Chilanmo Mexicag%Street Fo&d ,4.167728241893527,(312) 846-6216,183.15772203724288,"1C3r WOTaylo* !t, Chicago,@$Lj6ZM07"
1445980001101,Chilan$oTWJxican Street Food ,4.5,(312) 846-6216,148.7148061419744,"14h7*W Taylor*LtGr$hi#@g%, IL 6tG07"
1445980001102,Childrenh jampu& ,7.509028971403554,,4.0,"7250jB Touho Av&! Nh*!#**, IL&$063$"
1445980001103,*hiEi Th%io,3.5,,327.71969801824383,"@12 9tA Av&,NNew Y&rk& %Y 10&1%"
1445980001104,!hill�۪$bSar C#GcRP$ ,2.774165174113599,(608) 242-9300,18.0,"*3O4 $kTxwne #lvd, MaGisoR, WI !3704"
1445980001105,Chili�۪bkGrK#l &BBar ,2.5,,15.0,"7301 Min*ra# Point !dv Madisdn, DI 53717"
1445980001106,Chilly RibbLnz ,5.7288326986498745,,68.05542857642897,"1135 WestMo&&!@*vd,&Los@Asge#es,cCA 90&24"
1445980001107,ChimKies ,5.788194464461201,(608) 270-2099,17.0,"3lf0 Cah$ll Main,%Fitcyburgn !I V3O1*"
1445980001108,Fhun%Bs Asi*XFres& ,5.637295651182614,,55.857956657141486,"&4$4O$lDMSauk Rd, Middleton, W@ 5U5&2"
1445980001109,China Blue ,6.5561288045816175,,162.06681774257433,"*35%W*tts S@l Ne@ Ymr*, F& 1001Y"
1445980001110,China HoGse@,,,0.0,"1256 S#ParN @jU Mwdis!n, WI 53*15"
1445980001111,ChiDa Ynn ,3.0,,12.0,"4&02 Cottage GQoU$#Rd, @adis%n, W*y5w716"
1445980001112,Chi%a BYtchen ,3.0,,6.0,"66r8KMine!al &#i@M Ro, uado*lnO @I 5*7@5"
1445980001113,ChinaXMoon C.Ss revkMwIof UH Gealth ,6.093699816062715,(608) 287-2500,1.0,"1 S. ParH Stq Madison, W* 53r15"
1445980001114,Chin*@Star ,3.5,,3.514708336094007,"A11 %&vRr*Pl,&MononT,LWI 53716"
1445980001115,Ch$na %oV ,5.959847002791391,,25.275957558030655,!724 Gor$em Av&% Mad$$o%y$WI @3!m4
1445980001116,China iTk BjGZe& ,2.5165373070964003,,23.990485645427796,6$V% mnrved!ity Avzb !iddletonE WI 5@5%2
1445980001117,ChhIBs@LCospitalSCLf@teria@,4.16900319815497,(415) 982-2400,1.8953215362768765,"m45 %acks&n*Sd& FanxFranV&sc#,&CAa94133"
1445980001118,Chipotle*,3.0,,12.85265106915789,"s2g4oN BroC@waqM CKid@gu, IL 6064&"
1445980001119,C%ipotle $exican GrillZ,,,0.0,"2000&# ol&bhurn Av%, CRicago, IL l*614"
1445980001120,Chipotle Mexican G&iCl ,6.0943085408633095,,48.009887417386885,"316 ! Mich%gaU*$&$, $hic$go, I! 6er0*"
1445980001121,Chip%tleuMexkcaU GrTl!S,3.5880491439016877,(773) 661-0250,101.48065462594757,"27d3WNcVlHtnnGAve, Chicago% IL 6$647"
1445980001122,Chipqtle ykxican GrillJ,3.476922275964245,,71.0,"291%E OntErio@S$, %hicago,QIg 606n&"
1445980001123,Qhipotle$MexicJn Grill ,4.0,,26.749939294637734,"Bc8$State $t, MLdys@c, WI 53*03"
1445980001124,Vhipotle#Mexican GrU#lm,3.5,,25.0,"4628bE@Was$ington A*e,vMaHiso#, WY 5&704"
1445980001125,Chiybtze Mexica% GrXlw ,4.631745371697807,,45.968145146032676,"4E28kw W&s$ODgth#St@e,@#aJi$z!* W@ C%@04"
1445980001126,QhipotlegRexicfn !rili ,4.269211533080476,(608) 233-4305,22.45840117908908,40P$ Uniqezsity &ve#*MayisonQ WIK#37kB
1445980001127,ChXpot#ejMeEicac Grill ,5.432027892226501,,22.0,"8422 Old Sa*# R#, Mzddlato*uNYp 5$562"
1445980001128,Zhipotle Mex&can Gri#l ,2.404592993618919,(212) 575-8424,80.0,"129 z W8th St, x#w York, N$ 10020"
1445980001129,Chipotle MIxican Srill ,3.1276136198061106,,69.0,"*2z& La!kersjim&*iXd, No#t% Holgy!eod, iA U1601"
1445980001130,Chlob H.'c rLview of S@eet !ruNh ece B#,3.7422935600267317,,145.0,"11753 Sa%$VictnJe Blvd, LOs$AJg$le$I CV 90049"
1445980001131,&hloe�@s COfe ,5.436877893641121,,945.2332147081553,"C399 Ch&$ch Nt, San F%Znz$!co,$CA 94p14"
1445980001132,C*DKDang GDl Korean qestaerant ,4.801238307681695,(212) 695-8222,957.9590478461455,"55CWO%5th St, Iew!Yoru, N! 10!0$"
1445980001133,Cho Oishi ,2.5,,182.21667813402996,"6&*1 HollywAyK B&vd, Los AnARle@, G% 90028"
1445980001134,Ch*Aolate !hBp@e #!e CTeam ,3.848306006610744,,14.846263726501824,"V726A&orsemmAve,%@adiso@, WI@53v04"
1445980001135,CRDcol$teriaI CaBe$,5.1861578509553,,139.44334955389954,"200F @twood Av@D Ma%ua$k, IY 5370u"
1445980001136,Ch!ice Yakiniku ,6.627297467384681,(415) 206-9755,119.40197755118716,"$iamont Hei@hts Sh!ppDnb !Nr, $an Fr@nci*co, &% @413%"
1445980001137,Chola ,5.985897027838387,(212) 688-4619,415.0,"2@2DE 5gthRSt,E%ew *oVkI%NY $@022"
1445980001138,Cho&esfFloral ZompNny ,2.071580713006021,,9.0,"1GA5UReqenP fX,u%ztison, WS l3g15"
1445980001139,Cholita*Likda ,8.509599810220823,,20.0,"103 Montgomejy S!h San FraneiJ*o,zCA&*%129"
1445980001140,khol& Soy ,7.2874348051303315,(415) 312-7232,103.02279738855609,"dw01 MissIxn St,*Syn P%&ycgP#o, CA 94%1!"
1445980001141,CezmS XOteryb& Juiae btatiEn ,3.6340338871912827,,416.47595710821787,"@612 SanJ* MoCMcacskvd, San&a !anicaoNC% 9040X"
1445980001142,Chomp N�۪HSwigX,5.946760814870423,(415) 683-5946,258.5222067559515,"kb41 CleNent #$,*&a%*F&a*cNscoq CA &4118"
1445980001143,Chop Bar ,6.315100513875407,(510) 834-2467,1394.0,"z4G $t! St, #akl!ndH &E j&6*7"
1445980001144,Chop#Shoj nI ,4.5,,32.0,"4* x 24#$ St@#N&* Yo&k, %* 10@%0"
1445980001145,ChEpr۪t CrAativejSseaR @oYpany ,3.5,,95.3678847571434,"1%rQW 5Us& Sk,*New eork, NYx100u9"
1445980001146,Chow ,4.0,,2242.6368976218573,"2s5 C#uscj St, SIK Franciscoo CAp94114"
1445980001147,ChQivKA.'s riviee of Art&Xcn& CrIfzstB$er Parlo,4.5,(646) 678-5263,102.0,y6 W %th StP%Ke*GYoU&@ NY 10&@1
1445980001148,@hri$ GJ*o reviLw oc J*#onDH xei,3.5,(312) 750-1318,73.0,"19$ N Dea%bKrn@ CUicago,FIL *v601"
1445980001149,CirisdM.'sureFie% Uf Undedground Prin&mn,7.756608649934692,,8.534414341039776,"$2% Staae SA, Madison,&!I 53703"
1445980001150,#hrisse% N.'s re#ie% of Buffalo cild WIPg,2.352417508411052,(312) 588-0554,8.363822724937313,"5Z3 W Ta#lcr S*G *h*ca#V, #L V0607"
1445980001151,christina h.'s reviH& of&,4.0,(773) 866-9898,157.6199461034401,"j977vN El#@o@ Avd, ChiZago,@IL 60#18"
1445980001152,Christina J.'s revinw o@ BlackbiU,4.0,,699.163294708001,"2Ke4 Market#Si,*Sa! F@C@cisc$n O% !4114"
1445980001153,ChrIstinTtS.'stY*viyw @f M%tt S,5.245068071790718,(773) 687-9977,463.72841234100093,"1&0& X @shrand&AveH*#hiOago, xL 6062$"
1445980001154,bhrist*phed Q.'#dreview of Kafan,6.884688048534171,,260.0,"116 %Qe CBq&ewP$DDk, NY 10o09"
1445980001155,Chris&*pher $.'s CeBibw o@ SopaieKs Cuban Cuisin,3.5,(212) 608-9900,281.85122261665276,"!O Ck!mb#r# stA $ew Yo$k, NI Q0007"
1445980001156,Ch&isty�۪s L@nTing ,3.3314059339516513,,19.689150820722904,"*952 WapI#saoAve,BMH$ison,VWI%537E1"
1445980001157,Chubby Nowdye ,7.999853554408994,,158.7801097316113,"22*$ L$#bard St, Sdn FranG%scP,yCA 94123"
1445980001158,&nubbl Noo&lek,4.0,,31.0,"*310 Granb$S@, San F*Xnci#Oo, Cu 9%133"
1445980001159,CXuck o#wCBeesK�۪n ,2.401948529948231,,9.0,"&3t Gr*nd CanyXn DW, M@diso&, WI v37@!"
1445980001160,Clun% ci Wa ,4.84299560665089,,268.0,"3545*@ OlyLQi& cljdADh@g Angeles,uCA 9#019"
1445980001161,CRunju Ha@,4.0,,288.78616030969556,"34X& W Dth St!FLoq AnQeles, *A &0!20"
1445980001162,Ch!rch Strzet Flowers ,5.122745508842175,(415) 553-7762,311.0,"Z12 Chur%h SK,*San Fra!*isc#Nb#B 94&14"
1445980001163,Church StreetpGroceterpa ,4.8401520238411395,,18.37622255742645,"3&0 Ch*rch St,%%annFranciscoG $A v4$*!"
1445980001164,Churchill�۪s ,3.1440792744846116,(305) 757-1807,186.32963164368584,"550x NE 2ne *le% Fiami, $L 3313$"
1445980001165,ChurxhJey Gar aTd Grdll ,3.5,,17.337832944979574,"626 Un##ersityoAvel@M%d#son, &I #3715"
1445980001166,Ciabatta Bxr ,6.115237338837552,,22.0,"I46g W SwnseN yoHM, $@srAnge#Ts#IfA 90VI8"
1445980001167,Ciao ,,,0.0,"M@lbBrrye$t $*B#m&se, Ne% Gork, NYD1*01%"
1445980001168,Ciby ,4.6805179003329425,,381.49364404673673,"*201@BridPRwky$ !a&s$li%G, !A 94965"
1445980001169,Qilan$r% ,4.5,,21.0,"1g3a Kilshir* A*vd& foM AngH@es, Cp x0017"
1445980001170,&ilantr@DLime ,5.0,,30.91133395239338,"934 LHQQAxSf@es IS, Los#Angol@s, CA@90*!5"
1445980001171,CEnsyr&lla &JkerW # Cafee,2.9216809121740903,,455.2900369986254,"43! BWlbon@S#,L$a$ Fra!c&sco, CA 941#$"
1445980001172,CiHFy�bs parkeY ,5.007416339397698,(415) 221-7403,75.57611956667886,20M4 s#yes StM wanIFra*v&scoS %A 94R17
1445980001173,CDneIa Haij StCTso ,5.726943576839254,,18.115686453302633,"s0 S CaLr$ll Lt, M#diso$,@WI &3h03"
1445980001174,zJ$bb,2.3435712791581818,(608) 294-3031,2.0,"1$W DdRto# St, MadiGkn,c$I 53703"
1445980001175,CTrca BeKla ,5.0,,1.278386288752447,"&808 %ni$ersit* Azs,%Mi@dle$on, %I 5z$62"
1445980001176,CdtizenZss Band%,4.238163355847419,,740.0,"D1F8*FoDs!m Sf, San F&*nczsco, C& 9*10u"
1445980001177,Citfine ,2.7430350152782776,,3.381994337733998,"30l StaRy StL Madison,eM%#5Q$03"
1445980001178,Cite Car ,2.8028788154966886,,69.95172732620816,"636!State %*, MadisoD,$WI 5v70!"
1445980001179,Cily LizTt#@xooPstAre ,3.0589210291563482,,937.7497727361806,"f@1 WvYCmbus*A$e, San Fr!ncisc@, CA !41@#"
1445980001180,LDO* Went,4.5,,299.57482323581945,"*433 Bush#nt% wqn F$anc!sXo, t&C9@109"
1445980001181,CiNy View M$rket ,2.688499545995975,,1.0,"1l1 f Brsom St, Madiso@, PH 53703"
1445980001182,EJ�۪s C*fe ,3.659839028997656,(323) 936-3216,327.0,"q50*nW Pico B#zd* LGs Ang*les, Xf v*0C9"
1445980001183,CladHagh IrishuP@b ,1.6502106937351508,,128.37197072475416,"1*&1 !opeaq!omvons, M*dZ&P@on,jW@ 53O6@"
1445980001184,CladHvgh Irzsv Pub@,1.7381818600278804,,73.45144058636151,"$F11&AA&en momKons, MidEMetWR, WI 53562"
1445980001185,C$aim JumpJr@,3.0,,357.0111460830068,"&50I W O$ive RFe, xu@J!nk@ CA 915D5"
1445980001186,Cl@ndeXtino Pub ,2.7949909289807144,(305) 397-8946,72.0,"758 Was#ijgton Ave,!Mi#&i&BeM&h,#FL 3&13T"
1445980001187,Clari** Suites At ThetAlliWnt Energ@ Ce*t$r ,4.341211465785461,,19.27112025722881,"2f10B@irrock *oam, *Qdisono WM$B3E13"
1445980001188,Clark St. A$e Hou$e ,6.789888196933204,,146.33419049123714,"w42 N Cla@k %!,$C&ic#go, IL 606!4"
1445980001189,C*ay P.'s reviewyof!T!e Fo@d SelVoqjKit*he,4.5,(718) 484-7555,29.973782142471467,355 Ro#ers#!ve$#Bro$klyn$zNY 1t2R5
1445980001190,ClA!n Lak#s AlliaLc$ ,8.242172916795878,,0.9736933344265968,"!U20 Excelsio! $r, MaZisHm, WI 53E17"
1445980001191,ClKmen% RestaurantS,2.511268342592534,,324.1358346528775,"nR1 Cl!m@nt SNa#SJn*Fr$nqisgo, %% 94118"
1445980001192,ClHment$!e ,4.0,,761.0,"1751 E#sle@NA&!, Los Acgele#, Cz @002j"
1445980001193,CBeo ,4.77655093866404,(323) 962-1711,2064.275113431194,!$1u Vin% g*g L@s Ange#er%hCA 9L028
1445980001194,ClipuM۪s Variety ,4.269181262648168,,690.8771908298079,"47H Cast*oaSv, nan FraDc!scU, *$B94j14"
1445980001195,CliXtfW&ys re@iew of AngeZo'u #iFb Ba,8.56712946058832,,86.62147525741715,"E02i W M*fOros! AvP, OhicagF, nL 6S%18"
1445980001196,hlomk Tower Coxrt ,,1445980000000,0.0,"66B4 *iner@l !%in*ORd, Madison, WI 5%70#"
1445980001197,dlub LaSvrk ,7.999738638610068,(608) 244-4004,3.0,"1525QN StougBton Rf@ MUvis*#,!WI C37*4"
1445980001198,klub PuertowriqHen& De San#Francisco ,4.0,(415) 920-9606,1.6384738786421098,"c24* Miss&on$&t, San n*a*c!mT*, CG#94110"
1445980001199,Cluw Vtntace ,6.4052385416749065,,8.549811246854325,"J23@W La&eqAt@ ChicMgo,*gLH6B6#6"
1445980001200,Clhck %t UN ,5.094242148198768,(415) 999-8657,57.06484836742045,"1&7UQ LindenCAvH, Soutv SZr&FrancisQo,a@S 9$0A0"
1445980001201,Co Leigh Ho. Hair Salon ,,,0.0,"120!E @if#lin St,MM%&isgn, ZI 537&3"
1445980001202,Co NamT,5.584005959530507,(415) 292-6161,130.5817789175416,"1S53 Polk StI!SaF F$%ncisco,wC$ 94109"
1445980001203,!Pache& SFoHt* Bar & !rillh,,(608) 833-4485,0.0,4&9 G*anwMcan&@n DxQrMBd$s!ng$WI 53O19
1445980001204,Cob!ler Kady ,2.1375186914794257,,32.0,"3854 Crens&IwsBfvd, Lo* An#eje%,*CP 90BZw"
1445980001205,Cochon Velant ,6.586172838579365,(312) 754-6560,138.1810844710229,"100 % Mon&oe St,OChicago& IY 60@H3"
1445980001206,CocinuACondes&$,3.5317016993857058,,275.2459371562334,"116$C%Bent$ra B&vd, L*saTne&!e!, HA 916%4"
1445980001207,Cocina Real ,3.5,,20.10382639472161,"25W%%$lle& !*vd, %i#dlVqonb%*IuS**62"
1445980001208,nockscom* ,4.0,,324.82730298228785,"5O4 4t!!St,lSan lrzncisco, #A 941!7"
1445980001209,Coco�#s Rapen ,2.4569032702125586,,156.22879963601844,"*3u9#MiG!ioA*%t, Sak@Grancisco, #A 9q110"
1445980001210,Czcoron ,6.757789125105553,,599.2250643336785,61 %elan@@y Sta New&York* NY$1000j
1445980001211,Cgcoete ,4.0,(415) 292-4415,598.8898165784724,"1D21&Hyde St, S!o krhnci!cIp CA!94109"
1445980001212,Colf*egAoff%e ,4.5,,55.03292349286614,"@040 N waiS%#x lveCuWe@&SmhllHQ$od, CA 9B0&6"
1445980001213,aoffCe CTfEee ,4.5,,46.115198669116864,"104i N!FEirfa# Ave, WestTHolly%ooB, !!d90xK6"
1445980001214,Coi ,4.15019902324579,,809.2915208674889,"@73 Broadway,&SZn F#a#chs*qF $$ 9g133"
1445980001215,CPlr FusIoM ,2.9459008870815078,(608) 836-7750,9.0,"26u4!Br%nch&St,@Midd!etonN W*P53$6#"
1445980001216,@olectilokCoffDeM,4.106135943284648,,98.0,"25 S P&r$kney#$t, Xadison, eIF537#3"
1445980001217,ColectivI iEffeec,7.080243465370849,,25.0,mf3O Monroe@St.p Madisoz@ WB 537#1
1445980001218,COl*hDivo Coff#e ,5.955490177005968,,10.770452672113406,"58L Sta#e St, Ma#ison& EI 5$70$"
1445980001219,ColibribMexican Bis@FC ,5.512289530374204,,1202.9086980123468,"@38apear& St, San FraV&$scov CA&!G102"
1445980001220,DGlkyeo Pizzeria%,7.510572608741777,(323) 294-9999,20.26108845156139,"K7*T La Brea!A$e,!Ho# *n%ele%, CAl&001%"
1445980001221,Yophlbian�*s Taste ,4.519562091742238,,29.763321968732342,"5#NX1P5 Rt@53, pt&scq, BLo60$N3"
1445980001222,Colo%i#Kitche$c,4.0,,1856.1555064485306,"429$$&8th St,%bo# wngKlZs, C* 9p0G4"
1445980001223,C$lumbiakSNop ,,,0.0,"974%G&sRerdam A#e, NeZ York% Ne 1%025"
1445980001224,CflumbiH S$orts&eRr Outmdt ,7.66767066293045,,4.887442101656494,"622SW LinmprV$n,CJohnson BKeek,NJs &3038"
1445980001225,CoNuBfuJ DownjownfDev%loDment PGrporation ,1.6026821117755212,(920) 623-5325,0.7816907051734255,"G2# pKJPmg& St, Colxhb$s, W*%53925"
1445980001226,C$me Ba%k enz,4.769862576744443,,73.61872754572356,"508 E &wlsonVSt, Madik$n# WI%53703"
1445980001227,CYmfortGLA ,6.911793795573193,(216) 978-3540,53.21336731874828,z8u1 7pn StD Hos*Angel!S% Co s&021
1445980001228,KomforVH%uitmM ,6.115724390627525,(608) 836-3033,7.0,"1253 dohF*$. HaWmoFsxLr.% Ma@#son, WI 5i717"
1445980001229,Comics anG Villa&nRY,5.607599395431021,(773) 235-7761,1.6607077938494497,"1931 N Mi!wXuk@e, CQicafD,dIL %0647"
1445980001230,&ommonwe@lth ,3.304126823716625,,1366.3482825323067,"Z#2# MiDsion*St, S%%IFraXci*coO*&A I4110"
1445980001231,Tom!nnity LDs %eliz ,2.318280604194731,,147.2168853140133,"20z4 H*Il&urst Av@, &os U@gel#%w CA 900Q7"
1445980001232,Co*muRigc Muhia Srhoolt,,,0.0,"214 S Bwvdw*nLSt Ste*A, Aadiso$, W* 5%703"
1445980001233,rommujitq Pharmxcy&,7.15489292809737,,20.928505902501968,"#4$ SWate St, MaV$s%n, W!y53#W3"
1445980001234,Community Pharmacy ,,(608) 251-3242,0.0,6333$s&iv%rs#@$ Age!!MR$@leton%fWI 53562
1445980001235,CoFgregation Ace HRuse ,4.4034908801485715,,395.0,"6k9 @w%zuya *ve, Azusa, CA 91*02"
1445980001236,Connie�۪s Some PlfDe ,4.170810649913614,,0.7073849501377616,"711U Caun@@ Rd$u, lXSRleton, WV 53&62"
1445980001237,HonsTansoV۪s ,4.552531141048228,,30.005304152981765,"412* 3jVKStMXSan Fr!ncisco, CA 94124"
1445980001238,ConsTellation ,4.5,,14.378786297141534,"3111PN W&fXyrn,*Chicago,SI* 60618"
1445980001239,Consulfte General oL GermaV@ ,1.5379016571022386,(212) 610-9700,0.6185038874805466,"8#1 &nited ratio*s Plz, Nvw Yo*k, NY$1@017"
1445980001240,Context ,8.4572337371311,(608) 250-0113,16.0,"11mR@!ng St, MadisaS, WI 53N0$"
1445980001241,Conzigdd,3.6077578405476283,(415) 285-0250,346.65604241107224,"1W2w Ca!tro &tcTSan Fran$iQco, CA 9P%1V"
1445980001242,#onventione PlusUToJrsC,,,0.0,"4817 ToraP Blvd! Eadiro&, WI op711"
1445980001243,Cookied #y Design ,4.0,(608) 829-2939,1.0577123601176177,"7&14&Min&!al PSint Rp.% Madistn, !I 53717"
1445980001244,Cuok% CountA ,6.160765358024746,(323) 653-8009,508.07506771130784,"xp09 B%TerpyCDl#d, Los A$geles%bCt 90048"
1445980001245,CookshBpG,4.0,(212) 924-4440,1207.0,156 1#th Av%Q Ne* Yorkt N#B1001%
1445980001246,Cool BeansAC*f&!e CaPe ,4.5,,31.383004319963423,"1748 *awan Rd@ Madito!, WI 537P4"
1445980001247,CSol Whi$jtDetailingW,4.403912008217384,(844) 338-2455,13.0,CanRga&ParkzpCA Ra303
1445980001248,#ooppgl۪s ,3.6991800313068612,(773) 929-2667,550.0549620752589,"1232 W Belwont$Ave, ChHcagoi Y@ 606h@"
1445980001249,C#ppelia ,2.5583075848028796,,1190.387392284412,"207 W&1Nth @tz*New Yor%,&lY 10011"
1445980001250,v&pper & OVk ,4.5,,43.99082056119614,"157 %llen $m, qe! Yo$k# NY 10#T2"
1445980001251,#opper Top RestOura!t ,2.373711272831433,(608) 271-4588,21.0,"C401!W BPl$line Hw*, MWd@soIs!WO 5#7g1"
1445980001252,Copps ,3.719886967757042,,9.365890751846932,"3650 %!iversitya!ve# Wa&ison,cWI 5370!"
1445980001253,C@p*s ,3.0,,10.37711115605634,"3650 UniHersiiy Rv#h M$diBon,&FI B3705"
1445980001254,Copps Food Cente% ,3.397244624933732,,8.737409010693469,"2%0P Shop$I D#,&Manis@*, WI 53*0#"
1445980001255,Coqueta ,4.0,,992.0,"TJe rLbarcaN*ro, Son Fr%$cisco, CS@94105"
1445980001256,Cordom yleu!,6.380335781309453,,1321.3013638477846,"15$4@CalY#ornia &t, San Ffan!isc$, C& 941J9"
1445980001257,Co$ey C.'s$r!siew of MetroKolital Co&fee and WHn,3.1685282884564936,,7.470383231754505,"329 W Mifflin Dt% MadisSn,EWTf53l03"
1445980001258,CtriEndfc GourmetZThai ,5.347322065109376,,633.3693485650768,"8%5*carkRt St& yan &LanNis%o, CA!9Z*j3"
1445980001259,Corn Man ,2.806229648209512,1445980000000,375.2907075071397,"2338c%o#kmanL$$T L$s Qng@&es, CA #00&1"
1445980001260,Cornel&�۪s F@OHr@Sanying ,6.7880164968510615,(773) 427-0123,5.385594344244298,"52F&SWCIZDiig *zrkbSo% Chica#o,nIy p064P"
1445980001261,CornellierkFireworkL ,1.0,,2.114577906572821,"630#!Rlwth@ Ci!, XindsorQ *I 5r598"
1445980001262,CwHHer Bakiry Cofe ,3.5,,100.0,"@& E MonroetIt, Chucagor#kLu60603"
1445980001263,Corner &Ra&e ,4.0,,1392.068469518043,"!$19 Jam%s M W$%d Blvd, LoK Angel@s, CAl90GX6"
1445980001264,*ordprstone@Cafe#,6.002562835522996,,413.7518745965811,"2753ff *v#ternohve, CPi@aJqS IL *0$18"
1445980001265,CoTral Room Bar ,,,0.0,"116#S Hajilton Jt, MkdY#on* WI D%703"
1445980001266,Cosi ,3.4726875807880893,,11.950616443284074,"I52 W #oh#son St,CMad!soh,!$I!53703"
1445980001267,Cfsi ,3.0,,41.76859087432893,8310 Gr%en!$#iBlv!$#Mid%let&u* W*%53#IG
1445980001268,Cosqic Dinef ,2.5978640745654817,,192.0,"8#8gYt&&Ave, Niw *Irk, NYj&00@9"
1445980001269,#ost Plus %orlP mar*et ,4.5,,254.35628135835717,"2552*Taylor St, Sa$ F$anFisco, $A&941BM"
1445980001270,Costco ,6.079624595289622,,44.745626564922055,"2*R0 De%in! Way@gMi*dl&ton, W$ 5*562"
1445980001271,Costco ,4.0,,47.03089590430638,"2150$Je%ing Way# MiddGe*on, W# 53562"
1445980001272,C#stco ,3.053757641109825,(608) 825-4001,11.135498228801787,"2*50 &oepDhr Rd,*SuI*Pr%irik& QO 53590"
1445980001273,elU!u$es With CTaracteX ,6.389741480395898,(608) 622-7686,0.5603065384746287,"2X9 LLnneruw D!, Sun Prlixie@yWI 535*@"
1445980001274,Cordgua ,4.0,,1307.5477730294963,"49b $acif&b bve, SanrFranc!s#FB CA 94133"
1445980001275,Cvtta&e Cafe ,4.87808268398121,(608) 221-4815,29.0,"9u5*%tlas Avy, MaMison, WI o3714"
1445980001276,C#uAtry AntiquH RefYnishAAg ,,,0.0,"2@02 A!%oLy Av&J!Ma&is@n,!WI 53%04"
1445980001277,C$cntry Kitchpn Internavio@a& ,,,0.0,"801 DNming Wao,qMadison, W%#Z37@7"
1445980001278,aoPntrh PXide&Rvstvurant ,1.5,,2.4404114739561464,"5XWK Hwy $1, Maqisonu WW 53704"
1445980001279,CouBu#sy AutL SWrv#*e ,5.0,,10.0,30w0 Milw#u&e# SI%oMadis*&b Wexn@714
1445980001280,ITurtney K.'s rev!ew of Hster#a Moo@n,4.0,,667.0,"218eL!fay&Kte St, New Yo%k, Nw 10!*2"
1445980001281,CouBnns%Subse,3.0,,3.991609813165955,"N7Z5&E WasDAnXton A%e% MQd%%on, WI 53704"
1445980001282,Cousins Subs ,5.926839616315396,,3.0,"MR6 S&Weoste& St, Madison! WI 537L3"
1445980001283,E!usinJmSubs ,,(608) 395-3222,0.0,"3j06A%%ni@ersit%@Ave,%#@hison, W& 537u5"
1445980001284,BousinD Subs ,4.971404629104102,,5.225052323660158,"!430 O** Sauk Rd,@M%dHson, WI@5356#"
1445980001285,Co$sinswSubG ,7.387119767623519,,5.75243422208151,"5413 Mo%oka Dr,&Monona,&lx 537!6"
1445980001286,Cousins S#bs ,3.0,,1.570379047577902,"b90 #anesvRv@e S%, AreNon, WX 5357%"
1445980001287,Covells,4.5,,330.0,"qm28 HollywD*d*Bl@d, Lo@ h*gel*s, CA &0027"
1445980001288,Coverall Mf#vs#n ,,,0.0,"56!9IMedica# &*rR$e,&MadiQ#n, WI R3719"
1445980001289,Ctw & CloverT,4.0,(718) 782-8810,76.0,"291%Kent!Ave, Br&XklyY$ No 11249"
1445980001290,Cowan�۪s Public ,2.3154804198883383,,105.81709484399623,"229 Centre St,#Nut@ey, NW 07110"
1445980001291,xrab Ho*se At Pier 39Z,6.000960863865464,,1562.0,"%03&CfPiI$ 39, San y&auhisco, CA@!I133"
1445980001292,CT!jkerm*a!rel Tld C$unGry StoN& ,3.7722900469701113,(608) 242-0560,38.47047351414159,"R14w E@Sp%iWgx Dr, MadisJn, %O S37!4"
1445980001293,Craft ,4.0,,896.9645601058817,"I01&0 Conscella*#on Bhvd, Los Angeles, CA 90C67"
1445980001294,CrQftsmmnGand Wolves ,4.0,,711.9113423864532,"746 Valencia St,%STn#!SaQciNco!$CA 94Y10"
1445980001295,Cmaftsman TablK & Ta! ,5.4585466811926215,,114.0,"m7x* Fr$&$ rloqd WrighC Avey Middlet@n, WIU*3562"
1445980001296,Cranberry Ctjek Catering & Cafe ,4.622033778086934,(608) 222-4803,15.0,"1!0u Lake Poinb C%, M&diso@,%WIst3713"
1445980001297,sranberry %*eeRbTake,4.837740018934616,,3.2516542371288515,"1@j E *a*n @t, M$%Fs%n,*$I o37X3"
1445980001298,Crave ,3.5,,403.24691998165713,"v*-55@36th cH,KKs$orid, NY R110&"
1445980001299,Crave CaOe ,7.731949342139226,(818) 763-9000,896.0,"K1S9G l!#tura Blvd,fStpdio Cioy, CA 91#&4"
1445980001300,CoazyxCrab�۪z ,4.0,1445980000000,245.02182668638915,"24 W!llDe%MaIs Plz! S!E F*NncoscZ, CA 9o1b7"
1445980001301,Crfative Hair SpaS,5.873914320974106,,66.0,"v2p$$t%%Ut,EBrooklyn, !Yu11m15"
1445980001302,C!eative Learning PZeschMol ,,,0.0,"10* #*But&er@St% Madison, mqdC#7$3"
1445980001303,dre!tive Rea# EstateNServzces &pc ,8.573891911169802,,1.8681810297146924,"4#6$#W BemtlIne Hwy, $adHs%nK pI 53711"
1445980001304,Cremj BK#,7.849252431624437,,41.0,"182 D%iggs Ale,$B#*o&lBn, Ns 112A2"
